text,label,predicted_label,labels
전선 부분이 이미 떨어져 있는 것을 터지고 나서야 확인했습니다.,0,0,0
크게 다치지는 않았지만 비품 관리에 신경 써주시기 바랍니다.,0,0,0
자칫하면 응급실에 갈 뻔했습니다.,0,0,0
침대도 푹신하고 좋습니다.,1,1,1
"잘 쉬다 갑니다만, 조금 춥습니다.",0,0,0
스타일러도 있어 좋았습니다.,1,1,1
"다만, 인터넷 속도가 느려 약간 불편했지만, 객실은 만족스럽습니다.",1,0,0
장점은 청결하다는 것입니다.,0,1,0
"단점으로는 첫째, 베개가 솜사탕처럼 납작해져 원상 복구가 안 되고, 침대가 물침대 수준이라 돌아눕기 매우 힘듭니다.",0,0,0
"둘째, 화장실이 매우 좁고 변기와 샤워기 간격이 한 뼘 정도이며 욕조가 없습니다.",0,0,0
샤워 시 변기 옆 콘센트에 물이 들어가 감전될까 걱정됩니다.,0,0,0
15만원 가까운 돈에 어울리지 않는 화장실입니다.,0,0,0
"셋째, 호텔이라 되어 있지만 모텔 같고 부대시설이 없으며 뷰도 없습니다.",0,0,0
"넷째, TV는 최고지만 넷플릭스를 보다가 리모컨 작동 시 넷플릭스 동작과 TV 자체 설정이 동시에 움직여 기능을 누르면 영화가 다시 시작되는 버그가 있어 불편했습니다.",0,0,0
총평은 15만원 가까운 돈을 내고 오기에는 아쉬운 점이 많다는 것입니다.,0,0,0
매우 좋았습니다.,1,1,1
특히 깨끗했고 월풀 욕조에서 잘 쉬다 갔습니다.,1,1,1
열쇠를 받아 입실했는데 방문이 활짝 열려 있었습니다.,0,0,0
"저희가 입실을 좀 늦게 했는데, 그전에 대실을 주고 청소한 후 문을 닫지 않았는지 모르겠지만 불안하고 찝찝했습니다.",0,0,0
예약하기 전에 사진으로 봤을 때는 하루 정도 숙박은 괜찮을 거라 생각했는데 별로였습니다.,0,0,0
숙박하실 거면 오래된 모텔임을 감안하고 오세요.,0,0,0
그리고 방은 왜 이렇게 추운지 모르겠습니다.,0,0,0
5월이라 따로 난방을 안 하시는지 밤에는 아직 쌀쌀한데 바닥이 좀 차가웠습니다.,0,0,0
다행히 침대에 전기장판이 있어서 약하게 켜고 잤습니다.,0,0,0
바닥 청소도 안 하시는지 먼지도 많고 욕실도 오래된 느낌이라 욕조가 있었음에도 사용하지 못했습니다.,0,0,0
그냥 딱 가격만큼 하는 것 같습니다.,0,0,0
깨끗해서 좋습니다.,1,1,1
자주 이용합니다.,1,1,1
담배 냄새가 너무 심합니다.,0,0,0
넷플릭스는 안 됩니다.,0,0,0
창문을 열어 냄새를 뺐는데도 에어컨을 트니 냄새가 납니다.,0,0,0
방 자체가 담배 냄새에 절여진 느낌입니다.,0,0,0
침구는 깨끗하고 화장실도 깨끗한데 냄새가 문제였습니다.,0,0,0
스타일러는 좋았지만 넷플릭스가 되지 않았습니다.,0,0,0
"체크인하려면 옆 건물로 가야 했고, 수건에 얼룩이 있었습니다.",0,0,0
편히 쉬다 갑니다.,1,1,1
"야외 스파를 이용하려고 예약했으나, 욕조 청소가 되어있지 않아 아쉽게도 사용하지 못했습니다.",0,0,0
그 외에는 좋았습니다.,0,1,1
"친구와 전주에 왔다가 일정이 예상보다 길어져 방을 잡으려 했는데, 방 사진을 보고 이 사진의 80%만 돼도 만족하겠다 싶어 예약했습니다.",1,1,1
호텔 입구에 들어설 때부터 깨끗하고 좋아 보였습니다.,1,1,1
방 문을 열었는데 인테리어도 예쁘고 침구와 정리 정돈도 깔끔하게 되어 있어 급하게 잡은 숙소인데도 매우 좋다고 만족했습니다.,1,1,1
한 가지 아쉬운 점은 수건에서 걸레 냄새가 났습니다.,1,0,0
"사용한 수건을 물로만 세탁했는데, 그마저도 완전히 건조시키지 않고 접어 놓아 퀴퀴한 냄새가 났습니다.",1,0,0
"바디워시는 아로마 오일 향이 나서 좋았는데, 수건으로 닦으니 몸에서 썩은 냄새가 나더군요.",1,0,0
결국 샤워를 다시 했습니다.,1,0,0
"챙겨간 잠옷으로 물기를 닦아냈고, 가운은 혹시나 해서 챙겨갔던 잠옷이 있어서 이용하지 않았는데, 왠지 비슷한 냄새가 났을 것 같습니다.",1,0,0
수건만 빼면 완벽한 숙소였습니다.,1,1,1
"조식도 있다고 되어 있는데, 1층 로비에 시리얼, 라면, 계란 등이 있다고 합니다.",1,0,0
7시부터 11시까지 이용 가능하지만 저희는 늦잠을 자서 못 먹었습니다.,1,0,0
필요한 분 참고하세요.,1,1,1
"부모님이 이용하셔서 직접 보지는 못했지만, 담배 냄새도 안 나고 매우 깨끗하고 친절하셨다고 합니다.",1,0,0
다음에 또 이용하겠습니다.,1,1,1
일이 많아 늦잠을 잤는데 퇴실 10분 전까지 전화가 없어 감사했습니다.,0,0,0
그러나 실내가 너무 건조하여 목이 타는 듯하여 수건을 적셔 널어놓았습니다.,0,0,0
"전체적으로 깔끔했지만, 호텔에서 프론트가 24시간이 아니라니 관리가 잘 안될 수밖에 없습니다.",0,0,0
여자 혼자 여행 가는 여행객들에게는 비추천합니다.,0,0,0
멀리서 왔는데 편안하게 머물렀습니다.,1,1,1
친절하시고 정말 좋았습니다.,1,1,1
항상 가는 곳이지만 매우 좋습니다.,1,1,1
전주에서 가장 좋은 호텔인 것 같습니다.,1,1,1
위치도 좋고 깨끗하며 난방도 잘되어 부족함 없이 매우 좋았습니다.,1,1,1
앞으로 자주 전주에 내려가게 될 텐데 매번 이곳에 묵을 예정입니다.,1,1,1
전체적으로 만족스러우나 비치된 화장품의 유통기한이 지났습니다.,0,0,1
전주에 올 때마다 애용하는 숙소입니다.,1,1,1
이번에도 잘 쉬다 왔습니다.,1,1,1
감사합니다.,1,1,1
청소 상태가 엉망입니다.,0,0,0
"화장실이 너무 개방적이었고, 칫솔과 일회용 면도기를 제공받았으나 면도기는 사용하던 것을 주었습니다.",0,0,0
좋았습니다.,1,1,1
방과 화장실이 넓고 난방이 매우 따뜻했습니다.,1,1,1
난방 조절이 가능하여 좋았습니다.,1,1,1
세면대에서 물이 새서 좀 불편합니다.,0,0,0
불친절하며 청결 상태도 최악입니다.,0,0,0
"처음에는 한옥마을이나 객리단길과 가까워 좋다고 생각했지만, 청결 상태가 너무 엉망입니다.",0,0,1
"침구는 교체하지 않은 것처럼 베개와 이불에 먼지와 중요 부위 털이 있었고, 씻고 나와 바닥을 조금 걸으니 발에 이물질이 많이 묻어 일행에게 질책을 받았습니다.",0,0,0
"호텔 같은 상태를 원한 것은 아니지만, 새로운 손님이 오면 침구를 교체하고 바닥을 닦는 것은 과도한 요구가 아니라고 생각합니다.",0,0,0
늘 깨끗하며 사장님께서 친절하시고 가격도 저렴합니다.,1,1,1
객실에 거미줄이 있어서 다시는 가고 싶지 않습니다.,0,0,0
이곳이 서비스가 가장 좋은 것 같습니다.,1,1,1
매우 시끄러웠습니다.,0,0,0
옆에 클럽이 있어 소리가 방 안에서 계속 울려 잠을 잘 수 없었습니다.,0,0,0
자주 이용하는데 만족합니다.,1,1,1
담배 냄새가 너무 심해서 머리가 아팠습니다.,0,0,0
친절하고 방이 깨끗합니다.,1,1,1
시설이 매우 좋고 최근 가본 모텔 중에 가장 좋았습니다.,1,1,1
프런트에 아이스크림도 있어 좋습니다.,1,1,1
"친절하시고, 토스트가 구비되어 아침에 먹을 수 있어 좋았습니다.",1,1,1
"다만, 앉는 의자 중 하나에 얼룩이 있었는데 교체되면 좋을 것 같습니다.",1,0,0
"출장 시 자주 이용하는데, 깨끗하고 깔끔합니다.",1,1,1
푹 쉬었습니다.,1,1,1
"사장님은 매우 친절하시지만, 방음이 전혀 안 되고 매너 시간도 없습니다.",0,0,0
"계단 오르내리는 소리, 화장실 문 소리 등 시끄러워 술 마시고 놀 분들만 가야 할 곳입니다.",0,0,0
"손님들이 술 마시고 엄청 떠들고, 술 취한 다른 손님들이 문을 열고 들어오려 해서 식겁했습니다.",0,0,0
여러 번 그런 일이 있어,0,0,1
정말 불편했습니다.,0,0,0
아이들과 오기에는 정말 별로입니다.,0,0,0
소음 때문에 잠을 못 자고 피곤해서 새벽 4시에 잠깐 자고 밥 먹고 9시 조금 넘어 급히 나왔습니다.,0,0,0
차라리 모텔이 덜 시끄러울 것 같습니다.,0,0,0
다른 손님들이 소리 지르고 운동장을 뛰어다니는데 새벽 3시가 되어도 조용하지 않았습니다.,0,0,0
절대 가족끼리는 오면 안 되는 곳입니다.,0,0,0
친구들과 술 마시고 떠들 분들이나 오는 곳 같습니다.,0,1,1
"이슬2방은 방에서 4명이 자기 작고, 방 2명 거실 2명 잘 생각이었는데 거실에서는 엄청난 소음 때문에 절대 잘 수 없습니다.",0,0,0
"센서등은 들락날락할 때 계속 켜지고, 옆집 드나들 때도 소리가 나며, 윗층도 오르락내리락 담배 피우러 가는 소리가 들립니다.",0,0,0
이슬2방은 옆에 숯불 바베큐장이 있어 대화 소리가 다 들립니다.,0,0,0
"바베큐하며 노는 시간이 거의 10시 넘도록 술 파티이고, 방 앞 창문에서 담배를 많이 피워서 매우 시끄럽습니다.",0,0,0
1층이라 정말 다시는 가고 싶지 않은 곳이었습니다.,0,0,0
여러 곳에서 잤지만 최악의 소음이었습니다.,0,0,0
객실은 깨끗했으나 길가 쪽에 위치하여 잘 때 시끄러웠습니다.,0,0,0
"성인 2명, 아이 2명인데 물이 3병만 비치되어 아쉬웠고, 다음날 연박 시 물을 더 요청했으나 4병만 비치되어 또 아쉬웠습니다.",0,0,0
한옥마을 접근성은 매우 좋고 화장실도 깨끗하며 수건도 넉넉히 주시고 친절하셨습니다.,0,1,1
하지만 퇴실 후 지하주차장에서 차량 위에 공사 먼지가 수북이 쌓여 있어 매우 불쾌했습니다.,0,0,0
전날 새벽에 퇴실하고 오후에 대실로 다시 방문했는데 같은 방을 주셨습니다.,0,1,0
이불 교체와 휴지통 비운 것 외에 청소가 제대로 안 된 느낌이었습니다.,0,0,0
휴지도 없었고 바닥도 그대로였습니다.,0,0,0
짧은 시간이라 그냥 머물렀지만 당황스러웠습니다.,0,0,0
옆방 핸드폰 진동 소리가 다 들리는 것 외에는 좋습니다.,0,0,0
매우 춥습니다.,0,0,0
편하고 좋습니다.,1,1,1
"시설은 좋으나, 친절함이 필요합니다.",0,0,0
저렴한 가격에는 이유가 있습니다.,0,0,0
넓고 깔끔하며 가성비가 좋습니다.,1,1,1
출장 때문에 5박을 묵었는데 매우 좋았습니다.,1,1,1
아침에 출근하면서 클리닝 요청을 붙여놓고 나갔다 돌아오면 깨끗하게 정리된 방에 기분이 매우 좋았습니다.,1,0,0
"당연한 것일 수도 있지만, 표현하기 어려운 친절함이 묻어나는 서비스에 머무는 내내 만족했습니다.",1,1,1
"방음 문제는 다른 방에서 크게 노래를 틀거나 새벽에 복도를 오가는 소리가 들리긴 했지만, 옆방 대화 소리가 들릴 정도는 아니었습니다.",1,0,0
다음에 혁신도시로 출장 갈 일이 생기면 또 들를 것 같습니다.,1,1,1
방음이 잘 안 되는 점이 불편했습니다.,0,0,0
청결에 더 신경 써주세요.,0,0,0
"오픈 때 이용 후 오랜만에 재방문했는데, 전 객실 금연이 아닌지 담배 냄새가 심하게 배어 있었습니다.",0,0,0
"환기를 시켜도 아쉬웠고, 흡연 관리와 욕실 천장 청소가 시급해 보입니다.",0,0,0
청결에 더 신경 써주세요.,0,0,0
깔끔하고 아늑했습니다.,1,1,1
시설이 깨끗하고 좋습니다.,1,1,1
전주 여행 마지막 날 좋은 추억을 만들었습니다.,1,1,1
전주에 갈 때 재방문하겠습니다.,1,1,1
사장님도 친절하십니다.,1,1,1
사장님이 바뀌었는지 모르겠습니다.,0,0,0
2년 전에는 괜찮았는데 이번에는 룸 컨디션이 최악이었습니다.,0,0,0
"침구류 세탁이 제대로 되었는지 모를 정도로 눅눅했고, 방 전체에서 이상한 걸레 빤 냄새인지 땀 냄새인지 불쾌한 냄새가 났습니다.",0,0,0
여인숙 같았고 다시는 방문하지 않을 것입니다.,0,0,0
"화장실이 춥고 수압이 약했지만, 침대는 푹신하고 좋습니다.",0,0,0
장점은 청소 상태가 좋고 위치가 좋으며 중문이 있어 소음이 차단된다는 점입니다.,0,0,0
단점은 11월 9일 저녁 7시경 카운터 근무자가 매우 불친절했다는 것입니다.,0,0,0
10시쯤 근무자가 바뀌었는데 이전 분과 다르게 매우 친절했습니다.,0,0,0
스탠다드 방에는 욕조가 없으니 예약 시 참고하시기 바랍니다.,0,0,0
"방이 매우 좁아 답답한 느낌이 있었고, 에어컨 위치가 작동시키면 바로 침대로 바람이 와서 좋지 않았습니다.",0,0,0
"대부분 만족스러웠으나, 시설이 노후되어 묵은 때가 많이 보였습니다.",0,0,0
"다른 무인텔은 예약 완료 시 문자나 알림톡으로 호실을 안내해 주는 반면, 이곳은 꼭 전화를 해야만 알려주는 시스템입니다.",0,0,0
"이 업소를 두 번째 이용하는데, 전화할 때마다 여사장님인지 전화 받는 분의 말투가 매우 불쾌하고 서비스업 마인드가 아닌 것 같습니다.",0,0,0
"첫 이용 때는 기분 안 좋은 일이 있으셨나 했는데, 이번에도 똑같은 어조로 말하는 것을 보니 그냥 이 분의 스타일인 것 같습니다.",0,0,0
"뭔가를 요구하거나 무리하게 물어본 것이 아닌데도 안내 말투가 툭툭 던지는 말투로, 서비스업에서 흔히 볼 수 있는 예절이나 친절을 찾아볼 수 없었습니다.",0,0,0
"세 번째로 갈지는 모르겠지만, 이용자 입장에서 봤을 때 다른 무인텔처럼 통화 없이 배정 후 알림톡이나 문자로 안내해 주는 시스템으로 변경하는 것이 이 업소의 좋은 매출 성과에 도움이 많이 될 것 같습니다.",0,0,0
항상 갈 때마다 만족합니다.,1,1,1
룸서비스로 감자튀김을 꼭 드세요.,1,1,1
매우 맛있습니다.,1,1,1
생각보다 매우 좁았습니다.,0,0,0
좋은 것 같습니다.,1,1,1
가성비가 최고입니다.,1,1,1
따뜻한 분위기였고 화장실 온수가 잘 나왔습니다.,1,0,0
"전주역과 가깝고 편의점, 24시 국밥집도 가까워 식사하기 좋았습니다.",1,1,1
저렴한 가격에 룸도 크고 하룻밤 잘 묵고 갑니다.,1,1,1
"방에 들어갔을 때 비품이 다 채워져 있지는 않았지만, 쾌적해서 사용하기 좋았습니다.",1,1,0
"급하게 떠난 여행이라 선택의 여지가 없었고, 직원분은 친절했습니다.",0,0,0
주차 공간이 없어 입구 쪽에 주차했습니다.,0,0,0
화장실과 전체적으로 오래되었으나 들어갔을 때 청소 상태는 나쁘지 않았습니다.,0,0,0
하지만 새벽에 잠깐 깼을 때 매우 큰 바퀴벌레가 침대 왼편 벽 천장에 붙어 있어서 깜짝 놀라 에프킬라로 죽인 후 밤을 새웠습니다.,0,0,0
저렴한 방이긴 하지만 그래도 바퀴벌레는 아니지 않습니까?,0,0,0
"사장님, 바퀴 방역을 해주세요.",0,0,0
"전반적으로 좋았으나, 가운 중 하나에서 쉰 냄새가 났습니다.",0,0,0
"마스크 착용을 부탁드렸음에도 마스크 없이 손님을 응대했고, 냉장고에는 담뱃재가 묻은 컵이 있었습니다.",0,0,0
"한옥마을 여행 5번째인데, 5곳 모두 다른 숙소를 이용해 봤습니다.",1,1,1
미쁨이 가장 만족스러웠습니다.,1,1,1
"사장님께서 체크인 전부터 많은 정보와 안내를 친절하게 해주셨고, 방이나 화장실 모두 깨끗하고 따뜻해서 좋았습니다.",1,1,1
전주 한옥마을 5곳 숙소 중에 미쁨은 처음으로 재방문 생각이 있습니다.,1,1,1
번창하시고 감사합니다.,1,1,1
사장님께서 전주 여행에 대한 잘못된 상식을 짚어주시고 로컬 맛집을 알려주셔서 짧지만 알찬 여행을 다녀왔습니다.,0,1,0
인스타그램 맛집 관광지 때문에 스트레스받을 일이 전혀 없었습니다.,0,0,0
"다만 한옥 특성상 방음이 문제인데, 옆방 여자 두 분께서 새벽 3시까지 웃고 떠드는 통에 잠을 제대로 못 잤습니다.",0,0,0
"사장님께서 분명 그쪽 팀에도 설명을 해주셨을 텐데, 괜히 여행인데 서로 기분 상할까 봐 찾아가서 이야기하지는 않았습니다.",0,0,0
