review_content,rating,label
여기는 근처 다른곳보다 입실시간도 빠르고 가격도 적당합니다 주차도 무리없이 할 수 있고 객실도 모던한편이에요 침구에서도 좋은냄새가 나서 자는데 불편도 없었고 넷플릭스 유튜브 다 가능했습니다,5,1
친절하시고 숙소도 깨끗하고 잘 쉬다 왔습니다,5,1
컴퓨터에 게임은 많이깔려있지만 되는 게임이 없음,2,0
다른곳이랑 다르게 접이식 테이블이 있어서 공간 활용하기 편하고 일회용 샤워 도구가 있어서 위생도 괜찮고 좋습니다 도 웹서핑 및 게임 할때 버벅거리는 부분이 없어서 좋아요,5,1
깔끔하고 청결합니다,5,1
조식도 깔끔하고 사장님도 친절하고 방도 깨끗하고 청소도 잘 되어있고 모든것이 좋았어요,5,1
쫌 그렇네요 싼맛에 왔는데 티비는 버튼이 안먹지 핸드폰 충전기는 다 잘라져 있지 카운터 시까지 전화 받는다고 했는데 전화 안받지 가격한거 빼고는 별룹니다 불만있으시면 직접 연락하세요,1,0
숙박대전 쿠폰으로 만원 할인 받아서 원이라 이해한다지만 실제 만원에 박을 했다고하면 환불요청했을것 같아요 청결이 최악입니다 바닥에 머리카락만 수십개이상 청소기자체를 돌리지않는곳 같습니다 냉장고티비앞에 저렇게 물티슈로 쓱닦으니 새까많게 먼지며 머리카락이며 물티슈 장정도로 바닥 다 닦고서야 이용했어요 재이용은 안할것 같습니다 욕실물도 빠지는곳이 없어 물바다였구요 사장님 친절하신것 한옥마을 인접해있는것 빼고는 다 별로에요 참고하세요,2,0
청결하고 안전한 가성비 좋은 숙소입니다,5,1
에어컨보고 깜짝 놀랐어요 이불에도 곰팡이 비슷한 색깔있고,1,0
주차장이 넓어서 좋아요 언제나 가도 자리가 모자란 적 없이 주차했어요 주차 간격도 넓어서 주차할 때 편해요 늘 가지런히 이불과 베개가 정리되어 있어서 갈 때마다 기분 좋게 묵고 오게 됩니다 기본 물품도 잘 챙겨주셔서 부족함이 없어요 사진에는 없지만 바디워시랑도 향이 좋고 샴푸와 컨디셔너까지 다 있어서 편안하게 아무 준비 없이 있다 올 수 있습니다 오티티 서비스도 잘 구비되어 있어서 보고 싶은 것은 다 보고 올 수 있어요 디즈니 플러스에 갔다가 넷플릭스에 갔다가 하면서 심심할 틈이 없어요,5,1
아마 번화가 한가운데 위치해있고 과거엔 관광호텔이란 이름으로 투숙객이 많았을지 모르지만 요즘 최신형 모텔과 비교하시면 많이 실망하실것 같아요다만 비즈니스나 전주 번화가를 다니시면서 관광의 목적으로 왔다면 하룻밤 정도는 이용하실만 할듯합니다,3,0
좋아요 잘디내다갑니다,5,1
깔끔하고 청결하여 편안하게 푹 쉬었다 주차장이 조금 협소하나 주차에 문제는 없었다 화장실이 우선 넓어서 좋았고 도 크고 침대도 따뜻하고 시원한 에어컨에 옷도 건조하니 하루 편안하게 쉬고 왔타,5,1
사장님 너무 친철하세요 다른곳 사장님들도 친철하시지만 여기 사장님만큼은 아니네요 연말이라 방구하기도 힘들었눈데 정말 감사드려요 앞으로 자주 이용하겠습니다 감사드리고 미리 새해복 많이 받으세요,5,1
화장실은 정말 깨끗했어요 근데 방음이 진짜진짜 안 돼요,3,0
큐모텔은 객실이 밝아서 참 좋은거같아요,5,1
여기 조식 라면 맛있어요 개인적으로 샐러드보다 라면이 더 낫더라구요 방은 이름답게 깔끔해요 좋은시간보내기에 좋고 담배냄새도 안나고 티비도 큼직하고 방음도 잘더는거같아요 아 옆에 개가 사나봐요 왈왈,5,1
위치도좋고 방 컨디션도 좋습니다,5,1
깨끗하고 친절해서 잘쉬었다갑니다,5,1
옛날 건물이어서 그런지 시설이 너무 노후되어 있어요 객사 안에 있어서 지리적으로는 너무 좋은데 그 외 장점은 없는 것 같아요 엘리베이터도 소리가 나서 고장날 것 같아 타기가 무섭습니다 그렇다고 계단으로 이동하기에는 계단도 너무 더러워요거미줄도 있습니다 리모델링이 필요할 것 같아요 숙소 안에서도 에어컨을 틀기 전에는 꿉꿉한 냄새가 나는데 환기가 어려워서 냄새가 계속 신경 쓰이더라구요 시설을 신경쓰지 않으시는 분들은 괜찮을 것 같지만 저는 재방문의사는 없습니다,2,0
일단 코로나에 전혀 준비가 되어 있지 않은 호텔이었습니다 손세정제도 찾아보기 힘들고 직원분이 너무 무례하게 대하셔서 다시 뵙기 싫었는데 첫 번째 방에 침대가 젖어있어서 말씀드렸더니 두 번째 방을 주셨습니다 두번째 방에 가보니 천장에 곰팡이가 축구공보다 크게 펴져 있더라구요 그래서 다시 말씀드렸더니 이제 바꿔줄 방이 없다고 하시면서 세 번째 방 키를 주셨습니다 너무 불친절하게 대하셔서 에어컨에서 물이 뚝뚝 떨어져서 베개가 다 젖는데도 방이 이제 없다고 하셔서 예약도 이미했고 돈이 아까워서 그냥 있었습니다 절대 다른 사람한테 추천할 곳은 아니네요 화장실은 어두웠지만 더러웠던 것은 잘보였습니다 세면대 막는 부분이 부러져있고 화장실 문과 전등에 곰팡이가 가득했습니다 전기콘센트 하나는 아예 못쓰게 철 같은걸로 막혀있어서 물이라도 닿으면 위험할것 같더라구요 다음 날 체크아웃할 때 계시던 직원분은 친절하시더군요 옆에 보던 남편이 체크인할 때 직원분이 너무 무례하게 대했다고 화가 날 정도였는데 진짜 다시는 오고 싶지 않네요 아 위치는 좋았습니다 차로 들어올 때 나갈 때 불편한 것 빼고 호텔 위치가 주변에 걷기에 좋더군요,0,0
정말 리얼 솔직히 추워서 죽는 줄 알았어요 끝방이어서 그런 건지 원래 그런 건지 친구랑 둘 다 독감 걸려서 죽다 살아났어요 진짜 거짓말 안 하고 독감으로 일주일 고생했어요 진짜 너무 추워요 진심 지금도 추운 거 같아요,1,0
어메니티 구림 일자빗도 없고 스킨로션 샘플 딱 하나줌 여친인 난 쓰고 남친은 쌩얼로 나옴 주차장 협소 바깥 벽면에 주차가능인데 직원분이 알아서 케어하러 나와서 신경쓰심 인테리어 이쁘고 방음 좋음 랜덤 특가 방 자리 안차면 센스있게 디럭스룸까지는 주고 그랬는데 무조건 스탠다드주기 시작 그냥 랜덤 아니고 무조건 최저 방이라고 생각하면 될듯 한 번 다녀봤는데 초반 오픈시 새벽 늦게만 입실 가능한 우리들에게 아쉽고 별로 이용 못하니 스타일러 방이라도 주셨는데 운영에 신경쓴 남직원 매니저덕분에 잘 다니다가 여기 기대치 이미지가 너무 높았는듯 조식 제공이라는 라면 방에 입실 불가 일층 로비에서 먹으래서 먹어본적있는데 전주 시민이라 나이또래 비슷한 애들 아침마다 눈마주치고 퇴실시 껄끄러움 조식도 라면이랑 콘프라이트가 거즘 끝인데 방에서 못먹는게 넘 불편하니 그림의떡 사람들 퇴실 구경 다 마주치고 겁내 민망하고 뭐 식당도없는데 무조건 반입 금지 이럴거면 라면 이불에 튈까 그런드는데 그러면 배달도 금지하세용 말이되냐고요 사람은 늘 친절하지만 안가지는데는 이유가있는듯 초반 오픈 개업 이후 퇴행중,1,0
재방문의사 있어요 이날 갑자기 추워진 날씨때문에 걱정했는데 방바닥 뜨끈뜨끈해서 완전 꿀잠잤습니다 엄마랑 같이 가서 잤는데 엄마도 저도 완전 만족한 숙소였어요 화장실 수압도쎄고 물도 잘내려가고 모든것이 완벽 아 거기다가 엄청 저렴해서 가성비도 짱,5,1
호텔 자체가 오래된 듯한 느낌은 있지만 위치 면에서 좋았습니다 다만 침대부근에서 다 쓴 위생용품 화장품 일회용품 같은 쓰레기가 몇개 떨어져있어서 깨끗이 청소한 객실 같진 않았네요,3,0
가격대비해서 대실시간은 다른 곳보다 넉넉하게 주는 거 같습니다 객실 상태도 눈에 띄게 더럽거나 하진 않았던 거 같습니다 화장실 같은 경우도 욕조도 있고 수압도 괜찮고 배수도 나쁘지 않았던 거 같네요 일단 마음에 들었던 거는 옷걸이가 있고 세면대가 화장실까지 가지 않아도 이용이 가능한 점은 만족스러웠습니다 그런데 사장님인지 아닌지는 모르겠지만 느낌상 사장님이실 거 같은데 갑자기 인터폰이 오더니 퇴실 예정시간보다 분 일찍 퇴실해줄 수 있냐고 연락이 오더군요 이유를 물으니 청소를 하고 다른 손님을 받아야 한다고요 결국에는 시간 다 채우고 퇴실하기는 했지만 중간에 저런 전화를 받으니 기분은 좋지 않더라고요 시설 자체는 만족했지만 저런 일이 있으니 저는 다음에는 이용하지 않을 거 같네요,3,0
전주 출장이면 무조건 이용합니다 깨끗하고 무엇보다 조용해서 너무 좋아요 숙소에서 작업할 일이 많은데 책상있는 방 요청에 불편해하지 않고 비꿔주시네요 감사합니다,5,1
숙소도 깨끗하고 친절하셔서 너무 좋아여,5,1
너무깔끔하고 친절하셔서 자주 애용하고 있어요,5,1
넓어요 아주 널직허니 좋습니다 티비도 크구요 방음도 상당히 잘되서 만족했어요 찾아가는 길 이 약간 어렵긴 했는데 아주 잘쉬다 갔습니다 외지에서 놀러와서 잘놀다 가네요 주차시설 짱짱,5,1
외관도 예쁘고 방이 깨끗하게 관리되어 있어요 방이랑 침대가 따뜻했어요 욕실도 넓고 분리 잘 되어 있어서 편했어요 거울이 큰 게 있어서 좋았는데 온수가 수압이 약해서 아쉽더라구요 그리고 건물 밖에서 노래소리가 밤새도록 났어요 그것때문에 모든 장점이 소용이 없었습니다,5,1
전기장판 짱짱짱좋아여,5,1
왠만하면 사업장을 위해 좋은글 써주는편인데 이곳은 너무 만족스럽지 못해 글을 남깁니다 카운트 여직원분의 불친절 첫만남에 손님이 인사를 했는데 인사를 하기는 커녕 받기만 하고 예약 이름 묻고 객실 카드 주고 끝 객실 청결도 미흡 데스크 위에는 머리카락 뭉치가 덩그러니 침대 이불 안에는 비록 세탁으로도 지워지지 않았겠지만 빨간색 이물질에 얼룩덜룩 또 다른 이물질들은 하얀색 페인트 같은걸로 칠이 되어 있어 찝찝함 가득 카운터 연락 불능 시에 객실 내 드라이기가 안 보여 카운터로 전화 여러번 하였으나 연결 안됨 표기된 개인 전화번호로 해도 연락 안됨 심지어 부재중 찍혔음에도 전화 안옴 여러 미흡함도 친절함이 있다면 고객도 어느정도 이해가 될터인데 이정도 불친절과 불편함 미해결은 재방문을 꺼려지게 하네요,0,0
객실도 넓고 깨끗해요 화장실도 욕실이랑 분리돼있어서 이용하기 좋은 거 같아요 도 커서 여러 명이랑 봐도 좋을 거 같아요 프론트 봐주시는 분도 친절하세용 다음에 기회가 된다면 또 오고 싶어요,5,1
여긴 큐션이 짱인듯 하네요,5,1
항상 잘 이용합니다,5,1
정말 깨끗하고 안마의자 상태가 너무 좋았어요 잘자고 출근 잘했어요,5,1
여자친구랑 전주 여행가면서 많은 숙소를 찾아봤어요 그 중에서 써밋스테이가 가장 좋아보여서 예약을 하고 갔는데 저희의 눈은 틀리지 않았어요 주차장도 엄청 넓고 직원분도 친절하셨어요 주차장 쪽에서 입구 들어가는 길에 자판기가 하나 있는데 객실 인원 수대로 음료를 뽑아갈 수 있다는 점이 좋았어요 오전 시부터 시까지 조식을 주시는데 아쉽게도 늦잠을 자서 조식은 먹지 못했네요 커피 머신도 있고 전자레인지도 있어서 야시장에서 사온 음식들을 따뜻하게 먹을 수 있었어요 객실 청결상태도 너무 마음에 들었습니다 다음에도 방문할게요,5,1
양변기 수조 뚜껑은 깨져서 없어져 종이같은 것을 잘라 막아놨고 화장실 배수구가 없어 욕조 밑을 뚫어서 물이 빠지도록 했는데 샤워하고 나니 머리카락과 똥물이 역류하며 슬리퍼는 곰팡인지 물때인지 지저분하고 세면대는 나사가 풀렸는지 덜렁거리는데 퀴퀴한 냄새까지 정말 최악이었음 평소 리뷰작성 안하고 사는데 이건 해도 너무해서 사장님 리모델링 쫌 하시라고 글올립니다,1,0
출장가서 잘 쉬다 갑니다,5,1
오랜만에 전주출장 요기어때로 전주숙소 예약은 처음이라 어디를 정할지 고민하다가 예전에 숙박했던 마리호텔 검색해서 예약하고 카운터 갔더니 원래시간보다 일찍 들어가게해주시고 방까지 업그레이드를완전 감동 방도 크고 깨끗하고 거기에 조식까지 부족함 없이 있다왔네요 다음에도 출장오면 무조건 마리호텔로 올겁니다 완전 강추,5,1
와 다시는안가고싶을듯요 직원분들인사한마디도없구요 객실청결도제로침댜는자꾸삐그덕거려서 신경쓰이고 최악인듯,0,0
