id,name,nickname,review_content,rating,write_date,source,교정된 내용,맞춤법 오류수
y_19_041,전주 큐,온화하고독특한단무지,푹쉬고갑니다 푹쉬고가요 푹쉬고갑니다 푹쉬고가요 푹쉬고갑니다 푹쉬고가요 푹쉬고갑니다 푹쉬고가요 가성비 좋고요 편하게 쉬다 갑니다 근처에 있는게 많고요 좀만 나가면 거의다 있어요 티비도 적당하고요 스타일러도 있어서 좋아요 침대도 적당하고요 먼지랑 냄새는 환기좀 시키면 괜찮아요 청결을 너무 신경쓰시는 분은 좀 힘들수도요 자주 이용할 만큼 가성비 좋은 숙소에요,4,2025-06,y,푹 쉬고 갑니다 푹 쉬고 가요 푹 쉬고 갑니다 푹 쉬고 가요 푹 쉬고 갑니다 푹 쉬고 가요 푹 쉬고 갑니다 푹 쉬고 가요 가성비 좋고요 편하게 쉬다 갑니다 근처에 있는 게 많고요 좀만 나가면 거의 다 있어요 티브이도 적당하고요 스타일러도 있어서 좋아요 침대도 적당하고요 먼지랑 냄새는 환기 좀 시키면 괜찮아요 청결을 너무 신경 쓰시는 분은 좀 힘들 수도요 자주 이용할 만큼 가성비 좋은 숙소에요,14
y_19_044,전주 큐,Chrisk7,숙소 따뜻하고 원수도 빵빵 잘 나와요 숙소 관련돼서 여러 가지 이야기할 것도 있지만 이야기할 것들 사이에서 가장 중요한 것은 온 술 잘 나오고 도 따로 로코그인할 필요가 없이 사용할 수가 있습니다 법으로 공기청정기도 있고 스타일러도 있어서 사용이 가능합니다 침대 위에는 온수 매트가 있어서 따뜻하게 유지가 돼서 굳이 온돌이 되지 않더라도 괜찮았고 위치가 좋고 주차장이 넓어서 사용할 만합니다 다음에 와줘도 또 사용할 거 같고 할인을 받아서 더욱 좋은 가격에 이용 가능합니다,5,2025-06,y,숙소 따뜻하고 원수도 빵빵 잘 나와요 숙소 관련돼서 여러 가지 이야기할 것도 있지만 이야기할 것들 사이에서 가장 중요한 것은 온 술 잘 나오고 도 따로 로코 그인 할 필요가 없이 사용할 수가 있습니다 법으로 공기청정기도 있고 스타일러도 있어서 사용이 가능합니다 침대 위에는 온수 매트가 있어서 따뜻하게 유지가 돼서 굳이 온돌이 되지 않더라도 괜찮았고 위치가 좋고 주차장이 넓어서 사용할 만합니다 다음에 와줘도 또 사용할 거 같고 할인을 받아서 더욱 좋은 가격에 이용 가능합니다,1
y_19_047,전주 큐,오밀조밀한빙수,요즘 숙소들 많이 비싼데 가격도 저렴하고 여자사장님도 너무 친절하세요 위치도 좋고 청결해서 푹 쉬고왔습니다 주차공간도 넉넉했어요 일회용 어메니티 가능개인계정 연결 필요 스타일러 드라이기고데기전신거울 가운 충전기,4,2025-06,y,요즘 숙소들 많이 비싼데 가격도 저렴하고 여자 사장님도 너무 친절하세요 위치도 좋고 청결해서 푹 쉬고 왔습니다 주차공간도 넉넉했어요 일회용 어메니티 가능 개인 계정 연결 필요 스타일러 드라이기 고데기 전신거울 가운 충전기,4
y_19_048,전주 큐,신뢰가고독특한법,자주 가는곳입니다 일단 사장님이 너무 친절하세요방도 넓고 수압이 엄청쌔고 전기장판도 있고 뜨거운물도 엄청 잘나옵니다 수압이랑 뜨거운물이 엄청 잘나와서 조절 잘하세요주차할곳도 많아요 넷플릭스도 잘 나오고 모텔앞에 바로 편의점도 있어서 편리해요 넷플릭스 로그인 풀려있거나 하면 전화하면 친절하게 알려주시고 항상 살갑게 반겨주셔서 좋습니다 또한 가격도 다른모텔에 비해 저렴하구요 진짜 좋은거같습니다 오래오래 유지됬으면 좋겠습니다,5,2025-06,y,자주 가는 곳입니다 일단 사장님이 너무 친절하세요 방도 넓고 수압이 엄청 세고 전기장판도 있고 뜨거운 물도 엄청 잘 나옵니다 수압이랑 뜨거운 물이 엄청 잘 나와서 조절 잘하세요 주차할 곳도 많아요 넷플릭스도 잘 나오고 모텔 앞에 바로 편의점도 있어서 편리해요 넷플릭스 로그인 풀려있거나 하면 전화하면 친절하게 알려주시고 항상 살갑게 반겨주셔서 좋습니다 또한 가격도 다른 모텔에 비해 저렴하고요 진짜 좋은 거 같습니다 오래오래 유지됐으면 좋겠습니다,13
y_19_050,전주 큐,이*****,경기가 어렵긴 어렵나봐요 얼마전만 해도 매월 한 달 번은 전주 출장을 가는데 요샌 도통 일이 없어 한 달 반만에 전주 출장을 가게 됐습니다 이에 여기어때를 통해 모텔을 숙박 예약 했고요 오랬만에 방문 했는데 여사장님 방갑게 맞아 주어서 고맙습니다 항상 친절하셔서 또 고맙습니다 모텔은 저렴한 숙박료로 꽤 인기가 많은듯 해요 건물은 좀 낙후되었지만 숙박료를 감안한다면 진짜 가성비 갑입니다 또한 주변 인프라가 좋아 손님 만나기도 편합니다 이에 항상 잘 애용하고 있습니다,5,2025-05,y,경기가 어렵긴 어렵나 봐요 얼마 전만 해도 매월 한 달 번은 전주 출장을 가는데 요샌 도통 일이 없어 한 달 반 만에 전주 출장을 가게 됐습니다 이에 여기 어때를 통해 모텔을 숙박 예약했고요 오랜만에 방문했는데 여사장님 반갑게 맞아 주어서 고맙습니다 항상 친절하셔서 또 고맙습니다 모텔은 저렴한 숙박료로 꽤 인기가 많은듯해요 건물은 좀 낙후되었지만 숙박료를 감안한다면 진짜 가성비 갑입니다 또한 주변 인프라가 좋아 손님 만나기도 편합니다 이에 항상 잘 애용하고 있습니다,9
y_19_051,전주 큐,분홍색흙수저,중화산동갈때마다 여기로묵어요 진짜 가성비최고 중화산동은 따른데 가지마시고 여기로오세요 사장님친절하시고 주차걱정도없어요 주변에 먹거리도많고용 편의점도바로앞에잇어요 물수압은 너무쎄서 아플지경으로 잘나옴 티비도크고 이가격에 스타일러까지 안갈이유없지않나요중화산동갈때마다 여기로묵어요 진짜 가성비최고 중화산동은 따른데 가지마시고 여기로오세요 사장님친절하시고 주차걱정도없어요 주변에 먹거리도많고용 편의점도바로앞에잇어요 물수압은 너무쎄서 아플지경으로 잘나옴 티비도크고 이가격에 스타일러까지 안갈이유없지않나요,5,2025-06,y,중화산동 갈 때마다 여기로 묵어요 진짜 가성비 최고 중화산동은 따른데 가지 마시고 여기로 오세요 사장님 친절하시고 주차 걱정도 없어요 주변에 먹거리도 많고요 편의점도 바로 앞에 있어요 물 수압은 너무 세서 아플 지경으로 잘 나옴 티브이도 크고 이 가격에 스타일러까지 안 갈 이유 없지 않나요 중화산동 갈 때마다 여기로 묵어요 진짜 가성비 최고 중화산동은 따른데 가지 마시고 여기로 오세요 사장님 친절하시고 주차 걱정도 없어요 주변에 먹거리도 많고요 편의점도 바로 앞에 있어요 물 수압은 너무 세서 아플 지경으로 잘 나옴 티브이도 크고 이 가격에 스타일러까지 안 갈 이유 없지 않나요,31
y_19_052,전주 큐,진솔된리뷰어,건물 자체가 연식이 있지만 방 컨디션은 괜찮았습니다 화장실 깨끗했고 충분한 수건과 드라이기 구비되어 있으며 일회용품도 적절하게 주셨습니다 침대시트 깨끗했고 베개 인당 두개씩이어서 좋았습니다 주차자리 많습니다 근처에 사람 많이 찾는 치킨 맛집 있고 편의점 가깝습니다 가까운 번화가는 전북대이고 그다지 멀지 않아 자차 택시 대중교통 모두 괜찮습니다 사장님 무척 친절하십니다 딱 한가지 아쉬운 점이 있었다면 샤워기 거치대가 고장나서 제대로 고정이 안돼있었다는 것입니다 그래도 전체적으로 훌륭한 가성비의 좋은 숙소입니다,4,2025-05,y,건물 자체가 연식이 있지만 방 컨디션은 괜찮았습니다 화장실 깨끗했고 충분한 수건과 드라이기 구비되어 있으며 일회용품도 적절하게 주셨습니다 침대 시트 깨끗했고 베개 인당 두 개씩이어서 좋았습니다 주차 자리 많습니다 근처에 사람 많이 찾는 치킨 맛집 있고 편의점 가깝습니다 가까운 번화가는 전북대이고 그다지 멀지 않아 자차 택시 대중교통 모두 괜찮습니다 사장님 무척 친절하십니다 딱 한 가지 아쉬운 점이 있었다면 샤워기 거치대가 고장 나서 제대로 고정이 안 돼있었다는 것입니다 그래도 전체적으로 훌륭한 가성비의 좋은 숙소입니다,6
y_19_053,전주 큐,이석진짱,월 일 목요일 오랫만에 전주 출장이 잡혀 이 날 일찍 전주로 내려 갔습니다 가는 길에 여기어때를 통해 너무 저렴하게 숙박 예약을 했습니다너무 가성비가 좋아 항상 사장님께 죄송해요 이 날 아침 시분에 전주 도착해 점심 거래처와 약속이 있어 염치 불구하고 숙소에 차량 주차 좀 부탁 드렸는데 친절한 사장님께서 걱정 말고 다녀오라 하심에 너무 감사 했습니다 항상 친절하신 사장님은 이모 같고 누나 같아 너무 정감이 가는 모텔입니다,5,2025-06,y,월 일 목요일 오랜만에 전주 출장이 잡혀 이날 일찍 전주로 내려갔습니다 가는 길에 여기 어때를 통해 너무 저렴하게 숙박 예약을 했습니다 너무 가성비가 좋아 항상 사장님께 죄송해요 이날 아침 시분에 전주 도착해 점심 거래처와 약속이 있어 염치 불고하고 숙소에 차량 주차 좀 부탁드렸는데 친절한 사장님께서 걱정 말고 다녀오라 하심에 너무 감사했습니다 항상 친절하신 사장님은 이모 같고 누나 같아 너무 정감이 가는 모텔입니다,9
y_19_054,전주 큐,온화하고독특한단무지,푹쉬고갑니다 푹쉬고가요 푹쉬고갑니다 푹쉬고가요 푹쉬고갑니다 푹쉬고가요 푹쉬고갑니다 푹쉬고가요 가성비 좋고요 편하게 쉬다 갑니다 근처에 있는게 많고요 좀만 나가면 거의다 있어요 티비도 적당하고요 스타일러도 있어서 좋아요 침대도 적당하고요 먼지랑 냄새는 환기좀 시키면 괜찮아요 청결을 너무 신경쓰시는 분은 좀 힘들수도요 자주 이용할 만큼 가성비 좋은 숙소에요,5,2025-06,y,푹 쉬고 갑니다 푹 쉬고 가요 푹 쉬고 갑니다 푹 쉬고 가요 푹 쉬고 갑니다 푹 쉬고 가요 푹 쉬고 갑니다 푹 쉬고 가요 가성비 좋고요 편하게 쉬다 갑니다 근처에 있는 게 많고요 좀만 나가면 거의 다 있어요 티브이도 적당하고요 스타일러도 있어서 좋아요 침대도 적당하고요 먼지랑 냄새는 환기 좀 시키면 괜찮아요 청결을 너무 신경 쓰시는 분은 좀 힘들 수도요 자주 이용할 만큼 가성비 좋은 숙소에요,14
y_19_056,전주 큐,필그린,출장을 자주다니는 사람인데 주변에 늦은시간까지 하는 마트와 음식점도 좀 있고 숙소자체는 조용합니다 전주 오게되면 거의 들리는 숙소입니다 근처 도 있습니다 내부도 깔끔한 편이고 가성비가 제일 좋습니다 선풍기에다가 에어컨 있고 어메니티도 괜찮고 다만 온수 수압이 좀 약합니다 하지만 이가격에 더이상 나무랄데가 없는 숙소입니다 주차자리 없을때마다 사장님께서 직접 발렛도 해주시고 서비스 마인드가 좋으십니다 다음에도 항상 재방문 의사 있습니다,4,2025-05,y,출장을 자주 다니는 사람인데 주변에 늦은 시간까지 하는 마트와 음식점도 좀 있고 숙소 자체는 조용합니다 전주 오게 되면 거의 들리는 숙소입니다 근처 도 있습니다 내부도 깔끔한 편이고 가성비가 제일 좋습니다 선풍기에다가 에어컨 있고 어메니티도 괜찮고 다만 온수 수압이 좀 약합니다 하지만 이 가격에 더 이상 나무랄 데가 없는 숙소입니다 주차 자리 없을 때마다 사장님께서 직접 발레도 해주시고 서비스 마인드가 좋으십니다 다음에도 항상 재방문 의사 있습니다,10
y_19_057,전주 큐,GC14973605615,전주 출장으로 처음 방문했는데 늦은시간에 입실해도 주차 할 수 있는 주차장이 넓어서 너무 좋습니다 예약한 객실에 스타일러가 있어서 아침에 상쾌한 외투를 입고 나올 수 있었네요 스타일러까지 있는 시설인데 가격도 저렴했고 모든 시설이 깨끗하고 청결하게 관리해 주셔서 기분좋게 쉴 수 있네요 엘리베이터부터 상쾌한향이나서 기분 좋았네요 방에도 들어가니 상쾌하고 쾌적했습니다 층별로 정수기가 있네요 방도 깨끗하고 욕실도 깨끗하고 방도 따듯해서 너무 편했습니다 다음 출장 때도 또 방문하겠습니다 하루 잘 쉬고 갑니다,5,2025-06,y,전주 출장으로 처음 방문했는데 늦은 시간에 입실해도 주차할 수 있는 주차장이 넓어서 너무 좋습니다 예약한 객실에 스타일러가 있어서 아침에 상쾌한 외투를 입고 나올 수 있었네요 스타일러까지 있는 시설인데 가격도 저렴했고 모든 시설이 깨끗하고 청결하게 관리해 주셔서 기분 좋게 쉴 수 있네요 엘리베이터부터 상쾌한 향이 나서 기분 좋았네요 방에도 들어가니 상쾌하고 쾌적했습니다 층별로 정수기가 있네요 방도 깨끗하고 욕실도 깨끗하고 방도 따듯해서 너무 편했습니다 다음 출장 때도 또 방문하겠습니다 하루 잘 쉬고 갑니다,4
y_19_058,전주 큐,신뢰가고쾌활한팔봉산관광지,너무 친절하고 너무 좋습니다,5,2024-07,y,너무 친절하고 너무 좋습니다,0
y_19_060,전주 큐,분홍색흙수저,중화산동오면 항상 여기로 이용합니다 조아여 친절하시고 깨끗하고 수압도좋아요 전기장판잇어서 좋아요 반반 나누어져잇는 고급진거에요 근처 먹거리고 많고 이번에는 배달시켜서 먹엇는데 편하게좋네요 중화산동오면 항상 여기로 이용합니다 조아여 친절하시고 깨끗하고 수압도좋아요 전기장판잇어서 좋아요 반반 나누어져잇는 고급진거에요 근처 먹거리고 많고 이번에는 배달시켜서 먹엇는데 편하게좋네요 다음에또이용할게요 감사합니다 조아여 주차없이 걸어서로 예약하는게 더 싸서 근처에 주차햇어요,5,2025-05,y,중화산동 오면 항상 여기로 이용합니다 조아여 친절하시고 깨끗하고 수압도 좋아요 전기장판 있어서 좋아요 반반 나누어져잇는 고급 진 거예요 근처 먹거리고 많고 이번에는 배달시켜서 먹었는데 편하게 좋네요 중화산동 오면 항상 여기로 이용합니다 조아여 친절하시고 깨끗하고 수압도 좋아요 전기장판 있어서 좋아요 반반 나누어져잇는 고급 진 거예요 근처 먹거리고 많고 이번에는 배달시켜서 먹었는데 편하게 좋네요 다음에 또 이용할게요 감사합니다 조아여 주차 없이 걸어 서로 예약하는 게 더 싸서 근처에 주차했어요,17
